"OTU_ID","taxonomy","Taxon","Taxon Level","Trophic Mode","Guild","Growth Morphology","Trait","Confidence Ranking"
"ASV_14",";Alternaria;NA","Alternaria","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Plant Pathogen-Wood Saprotroph","Microfungus","Soft Rot","Possible"
"ASV_1400",";Arthrobotrys;conoides","Arthrobotrys","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1403",";Claroideoglomus;claroideum","Claroideoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1405",";Peziza;varia","Peziza","13","Saprotroph-Symbiotroph","Dung Saprotroph-Ectomycorrhizal-Litter Saprotroph-Undefined Saprotroph","Pezizoid","NULL","Possible"
"ASV_1407",";Fusarium;concentricum","Fusarium","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph","Microfungus","NULL","Possible"
"ASV_141",";Pseudogymnoascus;pannorum","Pseudogymnoascus","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Soil Saprotroph","NULL","NULL","Possible"
"ASV_1410",";Glomus;macrocarpum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1413",";Coniochaeta;verticillata","Coniochaeta","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph","Microfungus","NULL","Possible"
"ASV_1415",";Septoglomus;constrictum","Septoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1416",";Remispora;stellata","Remispora","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1419",";Calonectria;canadensis","Calonectria","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_1421",";Clitopilus;NA","Clitopilus","13","Saprotroph","Undefined Saprotroph","Agaricoid","NULL","Probable"
"ASV_1422",";Conocybe;NA","Conocybe","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1423",";Glomus;NA","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1427",";Ophiocordyceps;variabilis","Ophiocordyceps","13","Pathotroph-Symbiotroph","Animal Pathogen-Endophyte","Microfungus","NULL","Probable"
"ASV_1428",";Herpotrichia;australis","Herpotrichia","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1430",";Xylaria;NA","Xylaria","13","Saprotroph-Symbiotroph","Endophyte-Undefined Saprotroph-Wood Saprotroph","Xylarioid","Soft Rot","Probable"
"ASV_1432",";Articulospora;proliferata","Articulospora","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1433",";Endogone;NA","Endogone","13","Symbiotroph","Ectomycorrhizal","Gasteroid","Hypogeous","Probable"
"ASV_1435",";Lachnum;NA","Lachnum","13","Saprotroph","Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_1436",";Acaulospora;NA","Acaulospora","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1442",";Funneliformis;mosseae","Funneliformis","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1446",";Chalara;heteroderae","Chalara","13","Pathotroph-Saprotroph-Symbiotroph","Endophyte-Plant Pathogen-Wood Saprotroph","NULL","Soft Rot","Probable"
"ASV_1448",";Paraphoma;chrysanthemicola","Paraphoma","13","Pathotroph-Saprotroph","Leaf Saprotroph-Plant Pathogen-Undefined Saprotroph","NULL","Microfungus","Probable"
"ASV_1450",";Glomus;NA","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1454",";Ceratobasidium;NA","Ceratobasidium","13","Pathotroph-Saprotroph-Symbiotroph","Endomycorrhizal-Plant Pathogen-Undefined Saprotroph","Corticioid-Microfungus","NULL","Possible"
"ASV_1455",";Gigaspora;rosea","Gigaspora","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1458",";Funneliformis;mosseae","Funneliformis","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_146",";Tubeufia;helicomyces","Tubeufia","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1467",";Articulospora;NA","Articulospora","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1468",";Pholiotina;cyanopus","Pholiotina","13","Saprotroph","Undefined Saprotroph","Agaricoid","NULL","Probable"
"ASV_1469",";Chaetomium;NA","Chaetomium","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Dung Saprotroph-Endophyte-Epiphyte-Plant Saprotroph-Wood Saprotroph","Microfungus","Soft Rot","Possible"
"ASV_1471",";Trichoderma;spirale","Trichoderma","13","Pathotroph-Saprotroph-Symbiotroph","Endophyte-Epiphyt-Fungal Parasite-Plant Pathogen-Wood Saprotroph","Microfungus","NULL","Possible"
"ASV_1473",";Penicillium;aurantiogriseum","Penicillium","13","Saprotroph","Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph","NULL","Mold, Soft Rot","Highly Probable"
"ASV_1475",";Kochiomyces;NA","Kochiomyces","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_1476",";Glomus;macrocarpum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_148",";Clonostachys;rosea","Clonostachys","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_1480",";Glomus;macrocarpum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1481",";Thanatephorus;cucumeris","Thanatephorus","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_1484",";Tubeufia;helicomyces","Tubeufia","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1486",";Septoglomus;constrictum","Septoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1490",";Penicillium;citrinum","Penicillium","13","Saprotroph","Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph","NULL","Mold, Soft Rot","Highly Probable"
"ASV_1491",";Cyphellophora;NA","Cyphellophora","13","Pathotroph-Saprotroph","Animal Pathogen-Undefined Saprotroph","Facultative Yeast-Microfungus","NULL","Probable"
"ASV_1496",";Diversispora;epigaea","Diversispora","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1499",";Ascobolus;NA","Ascobolus","13","Saprotroph","Dung Saprotroph-Wood Saprotroph","NULL","Soft Rot","Probable"
"ASV_15",";Drechslera;NA","Drechslera","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_150",";Simplicillium;aogashimaense","Simplicillium","13","Pathotroph","Animal Pathogen","NULL","NULL","Probable"
"ASV_1504",";Auricularia;NA","Auricularia","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1506",";Keissleriella;caraganae","Keissleriella","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1511",";Glomus;NA","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1512",";Glomus;macrocarpum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1513",";Glomus;macrocarpum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1516",";Coprinopsis;friesii","Coprinopsis","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1518",";Septoglomus;viscosum","Septoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1519",";Vararia;NA","Vararia","13","Saprotroph","Undefined Saprotroph","NULL","White Rot","Probable"
"ASV_1522",";Mycena;NA","Mycena","13","Pathotroph-Saprotroph","Leaf Saprotroph-Plant Pathogen-Undefined Saprotroph-Wood Saprotroph","Agaricoid","NULL","Probable"
"ASV_1523",";Terfezia;NA","Terfezia","13","Symbiotroph","Ectomycorrhizal","Gasteroid","Hypogeous","Highly Probable"
"ASV_1528",";Phaeosphaeria;tofieldiae","Phaeosphaeria","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1530",";Herpotrichia;australis","Herpotrichia","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1533",";Phaeosphaeria;NA","Phaeosphaeria","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1539",";Conioscypha;NA","Conioscypha","13","Saprotroph","Wood Saprotroph","Microfungus","NULL","Possible"
"ASV_154",";Mortierella;elongata","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_1542",";Veronaea;NA","Veronaea","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_1549",";Pseudaleuria;NA","Pseudaleuria","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_155",";Neosetophoma;samararum","Neosetophoma","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1550",";Fusarium;poae","Fusarium","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph","Microfungus","NULL","Possible"
"ASV_1554",";Peziza;varia","Peziza","13","Saprotroph-Symbiotroph","Dung Saprotroph-Ectomycorrhizal-Litter Saprotroph-Undefined Saprotroph","Pezizoid","NULL","Possible"
"ASV_1556",";Gongronella;butleri","Gongronella","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1559",";Mortierella;NA","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_156",";Conocybe;zeylanica","Conocybe","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1561",";Aspergillus;NA","Aspergillus","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Plant Saprotroph-Soil Saprotroph-Undefined Saprotroph-Wood Saprotroph","Microfungus","NULL","Probable"
"ASV_1565",";Veronaea;japonica","Veronaea","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_1566",";Trichoderma;NA","Trichoderma","13","Pathotroph-Saprotroph-Symbiotroph","Endophyte-Epiphyt-Fungal Parasite-Plant Pathogen-Wood Saprotroph","Microfungus","NULL","Possible"
"ASV_1567",";Typhula;trifolii","Typhula","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_1568",";Staphylotrichum;boninense","Staphylotrichum","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1569",";Paraglomus;NA","Paraglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_157",";Alternaria;metachromatica","Alternaria","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Plant Pathogen-Wood Saprotroph","Microfungus","Soft Rot","Possible"
"ASV_1571",";Glomus;indicum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1576",";Metacordyceps;chlamydosporia","Metacordyceps","13","Pathotroph","Animal Pathogen","NULL","NULL","Probable"
"ASV_1577",";Mortierella;NA","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_1578",";Glomus;NA","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1579",";Thanatephorus;cucumeris","Thanatephorus","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_1581",";Corymbiglomus;corymbiforme","Corymbiglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Probable"
"ASV_1583",";Idriella;NA","Idriella","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1587",";Rhizophagus;NA","Rhizophagus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1588",";Metarhizium;marquandii","Metarhizium","13","Pathotroph","Animal Pathogen","NULL","NULL","Probable"
"ASV_1589",";Mortierella;NA","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_159",";Schizothecium;glutinans","Schizothecium","13","Saprotroph","Dung Saprotroph","NULL","NULL","Highly Probable"
"ASV_1591",";Fusarium;algeriense","Fusarium","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph","Microfungus","NULL","Possible"
"ASV_1594",";Rhizophagus;irregularis","Rhizophagus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1598",";Claroideoglomus;claroideum","Claroideoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1600",";Penicillium;NA","Penicillium","13","Saprotroph","Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph","NULL","Mold, Soft Rot","Highly Probable"
"ASV_1601",";Coniochaeta;NA","Coniochaeta","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph","Microfungus","NULL","Possible"
"ASV_1602",";Phaeodothis;NA","Phaeodothis","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1609",";Archaeospora;NA","Archaeospora","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_161",";Ceratobasidium;NA","Ceratobasidium","13","Pathotroph-Saprotroph-Symbiotroph","Endomycorrhizal-Plant Pathogen-Undefined Saprotroph","Corticioid-Microfungus","NULL","Possible"
"ASV_1610",";Claroideoglomus;NA","Claroideoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1612",";Glomus;macrocarpum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1616",";Ramicandelaber;NA","Ramicandelaber","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1617",";Funneliformis;mosseae","Funneliformis","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1618",";Claroideoglomus;NA","Claroideoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1619",";Dactylaria;mitrata","Dactylaria","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_162",";Sistotrema;NA","Sistotrema","13","Saprotroph-Symbiotroph","Ectomycorrhizal-Wood Saprotroph","Corticioid","White Rot","Possible"
"ASV_1624",";Dioszegia;hungarica","Dioszegia","13","Saprotroph","Undefined Saprotroph","Yeast","NULL","Probable"
"ASV_1625",";Claroideoglomus;NA","Claroideoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1628",";Limonomyces;NA","Limonomyces","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_163",";Cistella;NA","Cistella","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1630",";Mortierella;NA","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_1633",";Rhizophlyctis;NA","Rhizophlyctis","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1634",";Cercospora;NA","Cercospora","13","Pathotroph","Plant Pathogen","Microfungus","NULL","Probable"
"ASV_1635",";Mortierella;elongata","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_1636",";Rhizophagus;irregularis","Rhizophagus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1639",";Glomus;macrocarpum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_164",";Septoglomus;viscosum","Septoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1641",";Endogone;NA","Endogone","13","Symbiotroph","Ectomycorrhizal","Gasteroid","Hypogeous","Probable"
"ASV_1645",";Paraglomus;NA","Paraglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1646",";Claroideoglomus;NA","Claroideoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1647",";Cirrenalia;iberica","Cirrenalia","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1649",";Ceratobasidium;NA","Ceratobasidium","13","Pathotroph-Saprotroph-Symbiotroph","Endomycorrhizal-Plant Pathogen-Undefined Saprotroph","Corticioid-Microfungus","NULL","Possible"
"ASV_165",";Septoglomus;viscosum","Septoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1650",";Chrysosporium;submersum","Chrysosporium","13","Saprotroph","Undefined Saprotroph-Wood Saprotroph","NULL","Soft Rot","Highly Probable"
"ASV_1652",";Mortierella;NA","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_1656",";Mycena;NA","Mycena","13","Pathotroph-Saprotroph","Leaf Saprotroph-Plant Pathogen-Undefined Saprotroph-Wood Saprotroph","Agaricoid","NULL","Probable"
"ASV_1659",";Coprinopsis;friesii","Coprinopsis","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1662",";Mycocalicium;victoriae","Mycocalicium","13","Symbiotroph","Lichenized","Thallus","NULL","Possible"
"ASV_1664",";Ramicandelaber;NA","Ramicandelaber","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1665",";Preussia;tenerifae","Preussia","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1667",";Coniochaeta;verticillata","Coniochaeta","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph","Microfungus","NULL","Possible"
"ASV_1670",";Mucor;circinelloides","Mucor","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_1672",";Scutellinia;vitreola","Scutellinia","13","Saprotroph","Undefined Saprotroph","Pezizoid","NULL","Probable"
"ASV_1673",";Rhizophagus;irregularis","Rhizophagus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1674",";Lecythophora;NA","Lecythophora","13","Symbiotroph","Endophyte","NULL","NULL","Highly Probable"
"ASV_1676",";Trichopeziza;mollissima","Trichopeziza","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_168",";Zopfiella;NA","Zopfiella","13","Saprotroph","Dung Saprotroph","NULL","NULL","Highly Probable"
"ASV_1680",";Kochiomyces;dichotomus","Kochiomyces","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_1682",";Septoglomus;NA","Septoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1684",";Funneliformis;mosseae","Funneliformis","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1686",";Tetraplosphaeria;NA","Tetraplosphaeria","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_169",";Gibberella;intricans","Gibberella","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_1690",";Phomatospora;striatigera","Phomatospora","13","Saprotroph","Dung Saprotroph","Microfungus","NULL","Highly Probable"
"ASV_1693",";Glomus;macrocarpum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1694",";Podospora;NA","Podospora","13","Saprotroph-Symbiotroph","Dung Saprotroph-Endophyte-Litter Saprotroph-Undefined Saprotroph","Microfungus","NULL","Possible"
"ASV_1697",";Glomus;compressum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1698",";Rhizophagus;irregularis","Rhizophagus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_17",";Gibberella;acuminata","Gibberella","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_1701",";Diversispora;NA","Diversispora","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1709",";Pyrenochaeta;NA","Pyrenochaeta","13","Saprotroph","Undefined Saprotroph-Wood Saprotroph","NULL","Soft Rot","Highly Probable"
"ASV_171",";Podospora;decidua","Podospora","13","Saprotroph-Symbiotroph","Dung Saprotroph-Endophyte-Litter Saprotroph-Undefined Saprotroph","Microfungus","NULL","Possible"
"ASV_1710",";Claroideoglomus;claroideum","Claroideoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1711",";Paraglomus;NA","Paraglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_1715",";Cladophialophora;NA","Cladophialophora","13","Saprotroph","Undefined Saprotroph","Facultative Yeast","NULL","Probable"
